Salinity (psu),Temperature (°C),Initial Polyps,End Polyps,Net Increase,Ammonia Nitrogen (mg/L),Oxygen Consumption,pH,Phosphate (mg/L),Nitrate (mg/L),Turbidity (NTU),Dissolved Oxygen (mg/L),Chlorophyll-a concentration (mg/m³),Biological Oxygen Demand (BOD) (mg/L),Sea Surface Temperature (SST) (°C),Total Suspended Solids (TSS) (mg/L),Water Current Speed (m/s)
39,26,7.835853899596928,31.972415944380057,5.799272898183821,0.07677616487456433,0.23695214183478897,7.9531093372645385,0.06682604443380041,0.2805630681734276,7.047763558960465,6.084601444708879,1.1997145280833397,2.5523856948040784,31.120709261119668,97.27839741329663,0.17783651860971364
35,34,6.419142235117601,36.44987446998138,27.021787093691742,0.07058998540663353,0.6116753343640159,8.315082151558958,0.10816513326730068,0.3005789679366691,5.783847850965887,6.186845234114739,1.4502942150300904,2.110450011845334,29.19114578980345,27.69282306197742,0.4770064178888107
32,29,9.122674040435161,13.644861732632963,4.0898760702240065,0.05040512511062652,2.872119199925729,8.127834280327042,0.14754505241349514,0.30833149221629663,7.376915680790392,8.367900101625086,1.4532001788826558,3.2815048013952945,29.82851593987214,91.41745844034544,0.12873691337165524
38,31,5.371204364941932,29.039177694621415,27.416592128970358,0.05718265071974698,0.3041755509672911,8.141685908797806,0.12614588334361587,0.2793467741726306,6.857835602387126,5.041454889388708,0.845316366075404,2.002033743543339,29.81716982284243,11.243998368774522,0.2410430219840652
36,32,6.13175747170743,27.464314227333954,29.903838376091507,0.011166232987095119,1.129300482807247,8.00590431432437,0.09233867490674619,0.20243537049536953,5.325873986587099,7.545882834200388,2.5656118466457642,2.244821437313232,29.93350890788186,59.07728821291817,0.46965888800536254
23,33,8.65123073545073,13.552451175277955,21.61209037638211,0.03372613427439141,1.5592195844488994,8.136950616580146,0.05045044809802887,0.14813617609722082,5.037046939885075,6.575538539766468,1.1310761681445622,4.400159419972774,27.247094107500434,48.074715486281335,0.3966985196952644
31,18,7.994041481917457,16.35682991320327,23.572522190071712,0.06569621614630095,1.5305143992818242,7.84388550568697,0.08132760111381787,0.1394149068670963,5.062354465162802,6.193522054245876,0.7658031957882974,3.412755293618075,29.029629773901988,57.25790609247814,0.4826124672493673
28,27,5.322456356245838,19.33007484198041,11.444479421089618,0.015423808165467012,0.11148383473521399,8.258786143568468,0.10267592876922152,0.40298500933627546,6.713067225248306,7.630375328975509,0.6098486618907116,1.5827301093174735,29.158949087816566,59.810034875292914,0.3080818250220256
38,25,9.386197285811003,15.007932124525045,28.364151876550146,0.02976196839475042,1.553371921226722,7.970812656926563,0.08242508738519706,0.18941112892060455,7.181354848966607,8.338674087158822,1.0354773440596732,3.905886173983326,27.205501386992623,45.01282186609399,0.1735555588255077
31,18,9.386308814130897,17.311884475730253,16.831991051034294,0.0509707779834018,1.2129401281344867,8.332564997696373,0.06110349230238596,0.12226912598159023,5.613934028123536,7.233568465314695,0.2959033606348497,1.8298368059195136,27.448966573925645,99.83780621974856,0.4150583899773889
28,19,6.65204001937887,18.028023965851226,22.506876504731537,0.02794891193892593,2.919030072876216,8.020710416764475,0.09427649568618945,0.41900696267835447,9.749531601704344,5.1243784877722245,0.19543181664481782,2.7320197204499204,30.335727355117,97.88564712705633,0.1528135729729516
26,18,6.702029216747824,20.070214991171788,27.875016045515824,0.07537845819011635,0.5615613435821065,7.885694466292129,0.07532528169657163,0.16162466114425922,2.6707657440358483,6.845604763302305,1.8549123707283164,3.5864289473571733,29.079066884320746,96.55708390341357,0.0907386729368241
33,18,9.94514179175087,32.48171358403477,29.305039327314233,0.019174104156300324,1.1270471706025356,8.21752894462109,0.14092323764615014,0.3500584366933416,4.776376207630216,6.851039763575892,1.8955266945426512,2.087718149829949,26.04447803574218,98.1176542638929,0.3560815188791136
39,26,8.13088085796569,27.15736611551802,25.329721984706882,0.0658176050535445,1.3164963067604774,7.898746886828102,0.06017545285010158,0.2354573085791453,5.3525974650035275,7.175193979218431,1.6358057876510401,2.536427258703169,30.863458920780104,81.37111588924587,0.32308827513183613
38,30,7.656582602840295,39.587400158542046,10.48449019549684,0.04555640843344858,1.2330112575927514,8.252208309325795,0.05491526287247104,0.1505921026765238,2.135370747719545,7.6838356041742095,2.3106270661720005,3.9365983892166034,31.181800009520238,98.97314311236987,0.44068496227174375
34,18,9.190760917759622,22.44207480902413,29.063330463458307,0.06252315430739692,2.030909400190401,8.38086734184367,0.05053141691548621,0.26579239170174396,4.919657501345801,5.077273614137361,0.21353657840352613,4.751643813697374,28.262988035704698,90.31242027476277,0.48134313132986484
35,30,6.426451691786582,32.615952215107754,19.58734687482001,0.031750072981801325,0.7249872868885295,8.267731721277157,0.08280696844856578,0.10592354445305006,4.18967933738274,7.008050497599002,2.8143220138074563,3.116980227837892,26.462352024160488,47.4339373329179,0.4300268177400315
24,24,7.1459129669817845,36.144052641296014,28.057989337854877,0.04601427216184272,0.7411075031605763,7.813469549058794,0.11603868382008886,0.43641799300502415,6.048290161819846,7.353231077522363,0.37568885744547553,1.039883886226491,31.633245467834335,80.6299397545067,0.03941068081825267
22,19,6.338883377441671,30.36935479114126,20.93094072280185,0.06997847448062235,2.214711750652474,8.159931472831666,0.12304137528817927,0.30539918453674286,4.691284377466154,6.373413545664208,2.0546666837414214,2.353855004967322,31.175886951637032,92.08610606130632,0.33561158216131143
31,23,8.945804232943658,22.35594221252488,10.602690931736173,0.04268146693861731,1.550842504166721,8.217246402581834,0.09532616833817231,0.15566400436318473,7.80945707957169,7.673460906361733,0.48685010792834693,2.594537339382138,26.71067222439287,74.13454662283833,0.3945188823033824
39,24,7.86674672817609,32.60783892237259,12.360686675998846,0.03518039033371888,1.3039514605662001,8.295274995477772,0.11843286504552666,0.1947921273555939,6.079459963261188,5.912710868516685,2.651725756592598,2.356694480008976,25.66915615411888,48.050410650904354,0.4911450749315865
23,31,8.294125350700352,16.110014133180545,17.41320975888233,0.04753087703769153,0.5906888498640303,7.8336013853634,0.08599140362153634,0.27919007685541064,3.038097867970115,6.269489332269806,1.5810685321405906,2.745075444462251,28.08457525284375,15.921121781478274,0.19358403676119051
35,32,6.261536249197032,19.826564955403974,24.120415563676694,0.06021539271254569,0.6438289464452831,8.088064696771372,0.1167806219986617,0.17554775312621948,8.000490593154778,8.851021389697305,0.3386512689521305,3.5306650152735988,29.734778905456178,82.87272433545289,0.09324197776286246
26,19,6.101126506886576,26.400557652978662,10.903511437529378,0.04104943418489519,0.13059974676611158,8.121222523583036,0.05405959853023734,0.20743966460043436,2.793831168661413,6.3922814834445605,1.8884999268302134,1.4845121079910126,26.22772009653961,95.74685858138233,0.42793720028063836
32,27,7.441873144914694,27.26228161858445,18.232472651757377,0.07572138825995911,0.36513617969895673,7.901474917586507,0.08907529845670041,0.31375422569410527,8.712393344634858,6.3860035494629805,0.1264188372583848,2.090522035470022,28.592488609022237,42.621693420693376,0.16555870437995213
29,29,8.687828745464135,10.664244264178883,11.677499820139243,0.030646207682963944,1.714832214601699,7.99346988582639,0.1290849677633179,0.43304360521535423,9.451377552689756,7.382722543292461,2.3504643174767095,3.0305923440704983,27.977908459907617,23.671544589004565,0.30311892893899084
26,34,7.626198787600801,38.353425662680266,24.841543329783,0.04328245243183843,2.6864320770243886,8.064133035753699,0.13030060304590013,0.26073587427596834,4.579562321478831,8.883901319440241,1.9866964612737579,2.2622932327199003,31.23385804138626,39.38534555235002,0.20104843446436993
33,25,5.163228387728343,30.8988181365217,15.068386625502612,0.06298493615390091,0.9327778188786165,8.299925812774681,0.12161487788756946,0.38679010942141934,9.409141066103448,8.932321783812002,0.7166117731541711,4.964341352541437,28.0069664296499,62.43601223604216,0.20713986581174398
24,28,9.342757531601443,24.87111250695673,4.148239151880786,0.05823847633470308,1.0504669550987715,8.357644539642125,0.07042386205698645,0.45067368538425934,8.344065272980306,7.318631854705265,1.1867776569106718,2.725725868149953,28.736434756145265,38.523610295401255,0.3689075947969513
22,20,5.323434467575658,37.993817032249254,6.649470601483019,0.07045487366920093,0.43525627077338536,8.177053697350605,0.07472051189306332,0.1865203761184648,9.37948488803016,5.00434807921973,0.12263941401778178,4.479196614368865,31.687003372012757,64.95568571767186,0.18712281141656995
30,23,9.779122418603762,23.172866957524853,3.710930693349704,0.07977664264767763,1.227029742260598,8.036967111612878,0.14960887272645124,0.42287678816086405,7.3301610953667815,8.602626203073598,2.1116830634164945,4.586039342455457,27.097842361121952,97.01670090201675,0.3496068053555386
30,26,5.125709791386363,39.41306710811115,15.980482488401107,0.03988008301565627,0.20794294325105456,7.952418610679391,0.06033780072019599,0.402960879332411,3.885152315371375,7.2809518583081925,1.0357375987781858,4.3440279988894,27.02293652359359,70.36610439769143,0.01702094317162803
37,23,8.472252280653544,25.368542717304553,4.97744432575036,0.01778056158483183,2.7610420191595106,8.38928111066169,0.06806626989024094,0.242774919179254,9.15618589528778,6.463985633159743,1.7576078543604856,1.1875929637806713,30.5971655595943,42.63934296570595,0.16907722110189924
34,26,5.411035318558908,13.428573099939385,5.195919140669699,0.01212911165655776,2.052022909561133,8.389811998845815,0.06300262556501326,0.49580798380034685,3.47412060936595,8.316780564063754,2.874510120951942,4.790986926453406,26.942772903007782,94.21776743243814,0.1663315753632947
31,24,9.553382897175698,32.94402917377832,28.349351281074558,0.06088138342978402,2.9731715472403346,8.354986168941021,0.08276549636836156,0.2050289485743828,3.704484408140284,6.59932983740082,0.9684534675479964,1.5149702485327077,30.823061090512436,60.90717418310295,0.37692929008939136
28,26,7.322166181127714,30.366931752335216,26.434342020929552,0.0711809569916101,2.6601871717676318,8.271401489926692,0.07101758352339234,0.20192130641267825,4.16850392112291,5.136178024801058,2.971689863853223,1.137614510857178,25.668749265531513,21.553515867930997,0.16413298685255764
29,29,5.687618874085077,33.189601639167606,14.658424710718247,0.02544988101610931,1.4716727217246428,7.995467726247371,0.09976879595477721,0.40890366586127913,4.433970491892677,8.284288892228075,1.9349123194219426,2.65747843162623,25.77882873116628,54.90829046743854,0.32033029485889064
31,25,6.704078498949233,38.543260861770435,29.60254898380576,0.021091362603293418,1.6070865903360931,8.290200290098579,0.097602070688012,0.2738629272204337,6.115837137048245,7.1834376040790495,0.8020571322279644,1.7785361310314243,31.3092636191394,68.82728004190449,0.34737695703285376
36,25,5.8241233767338105,33.29467907953054,2.005222788778567,0.01435435640679837,0.6526705348998622,8.045275810362703,0.14015056194513031,0.2323179979124173,7.7076588834723525,6.352574152896785,1.3666558607616475,1.7367861186529447,28.785685977377046,85.44289292350646,0.33262851665658644
25,32,5.85290955778545,28.340098066499408,19.191424775655026,0.06758920452020445,1.4399140942347113,7.996063858893027,0.05347399474447815,0.1714651221356412,9.409665395205469,6.003569505415404,2.2473140549124104,2.1512784535046023,30.03169986685967,94.28291080368825,0.3056139037138456
26,24,9.740541600857211,35.719267070825225,19.25998896641236,0.03179673579248091,2.718780833129154,8.246919215079767,0.08198795766677633,0.4061329723738176,2.7075006986840195,7.375189837661702,1.3947859322809357,1.9936224209874194,26.57702224303781,38.56745203447467,0.2126722561812034
33,28,7.226230561423941,30.197393180635945,14.80840556435687,0.03811878249318436,0.24747492854388126,7.847792356572254,0.10966578919970901,0.41452872245443084,9.634954897825887,5.8321981929004005,0.2986719452905019,3.7391816086006124,26.16392057867476,23.99611276711331,0.19291943906506712
32,33,8.944011319526798,22.243571704777693,13.114543242160199,0.045192513412672865,2.604314728695098,7.829137633977397,0.11048017618439637,0.3266256012920562,9.370583736774506,6.2954035462280125,0.5889506180093728,1.7471092265442802,30.844679835628483,16.644577797449415,0.28664618860418595
27,21,8.198027805888408,36.56859292725319,14.750727793457013,0.06876172639466856,1.0887486247635683,8.06877221830871,0.09801262290142092,0.4829254452765491,2.4319943374483115,7.546121237655934,2.394763462773442,3.1724732207890343,27.510363849162744,76.45191424374545,0.041214520217319896
29,23,8.382131811691961,16.657013823531187,13.618892210231053,0.05555832550930395,2.7085870187792986,8.067383280493297,0.13156655408146337,0.2272653081690617,4.882569101532502,8.526177801623728,1.980281919582378,4.945706184574119,28.18522833385396,81.56424274438888,0.43915172260524776
28,20,5.658467192360193,31.439238247261727,22.453789369504385,0.053054524090046795,2.8285517283903054,8.337386491838302,0.05627221714144588,0.1878476181917349,8.505147122394693,7.1315613135663956,1.7524938842631879,2.7295296838251555,25.195803280927514,46.843581423535014,0.41440442008486816
37,26,6.170922234077429,36.44690364822271,5.789952179251953,0.02229704699691375,2.045508172305527,7.87569185777269,0.13154877655801359,0.3709867075737848,6.892612363835209,8.03642559319637,0.5861037151906637,3.567492435181746,27.701165139350763,45.63328664562661,0.17972851134822293
21,27,8.933751675772186,31.939495591098886,7.533898176551644,0.04592329241968809,2.026828981118766,7.873970356471448,0.09947542404357035,0.4033634563198819,8.232751547054164,8.052242415052167,2.529496591515984,4.877486710919495,30.39306465687485,95.88133284891687,0.2877413704589593
24,31,9.853831032373915,30.918262571615706,7.054510394987861,0.06007667120250587,1.4129875793553464,7.88847156028494,0.06337606950770022,0.18996238822072897,7.7522667103191,7.657415810637547,2.8861463178001254,1.550555992165457,30.748926241003186,92.50131925722947,0.466791572110387
24,28,6.313378212993259,32.57914882215508,9.349176383395406,0.07812826181213442,2.5230666511767517,7.817841756776762,0.13857019135404774,0.1306443057044453,5.974160905017309,5.983353350722071,0.21857258272294167,2.6744280371721976,29.891283522177794,30.99393117253389,0.14310203073192737
25,29,6.357843823755199,23.95165744901933,16.70723572588433,0.02409844164493466,2.8886769994565213,7.843039042688945,0.11492287795409635,0.4242065946345488,2.3297443676135963,8.467154392600968,0.3262924248961804,4.400769600781016,29.845258134806194,80.27268829748266,0.37380308117047817
38,29,7.364485664054524,36.225120464710784,5.113844925470124,0.010668034714705866,2.3477372209834457,8.195921920097424,0.06635456868241393,0.490600789458405,6.674145616516008,6.7451026225582655,2.6657010596122377,4.729222730979519,28.543674866180105,66.0430356609646,0.05053858558729253
27,30,9.91920156427719,16.103094254082734,26.308740269142113,0.015271100351892882,1.9036165278944568,8.058950597470506,0.053364972339902665,0.3578689144289138,2.3885332244743678,5.176842975742803,2.465101536693172,3.4049442318356204,28.76830530481876,23.880046520767593,0.2664523522607758
35,30,6.344794729132355,13.821592480010178,10.326122876637225,0.03630967256273855,1.8596993978818768,8.258161840252809,0.06411096483326492,0.21114676005755767,6.829813740281047,5.978450680278101,1.8920099209827517,1.5736824101608935,30.198422227692006,42.10939423779043,0.44314487342917586
32,31,7.034859548171319,18.56526340355535,6.55106364912382,0.0674381253422191,2.5634627145926205,8.395558631148997,0.11087979601803935,0.49866904342111684,8.403286899949425,8.062193416397264,2.8403991060597997,4.60588633579062,26.73111259179406,25.97256471767342,0.280337549233046
20,21,9.457400078117534,25.947321903249794,20.91739666875081,0.010499945723777153,1.6694909207367652,8.195420808659401,0.06792962352600485,0.45730665450683106,6.679933989615349,5.276533343269957,1.9746486761768094,1.6977862647637703,26.620619477722393,36.56404349396547,0.3119638851501797
39,30,5.01460516310681,25.31685386228014,3.06641641678094,0.04197114150200883,2.4311936701215857,7.830273342372074,0.07257630748750281,0.30535225851211756,9.976174436493576,5.589457608619645,0.7263572996155596,2.411511393328474,31.649473767398383,65.37710581960164,0.4547432537216766
36,25,5.198829824942848,34.6179627302976,19.359119816476596,0.03304614307389762,1.5757672400053127,7.862737718852605,0.052513972575631424,0.43012851393673357,5.6469320014434645,7.776907264166818,2.2130627387790107,2.502031911049047,25.193829207311428,43.77389239390957,0.36052671362440336
26,29,8.020358385356097,22.137059692120523,21.549556058941995,0.013673719706980931,0.28108839742437997,8.328602450888825,0.12229306722386037,0.4263282093051868,7.9906197088318995,8.570403158910162,1.9725599997623482,2.789166159490512,25.976258245656272,45.465356785227144,0.35097614330989013
32,23,9.536900823564235,24.53033278874526,8.017662878828137,0.04151654006708321,1.2134463258220503,8.116497566734957,0.13103643997594372,0.4739195878693998,7.33770633393526,7.534928020230547,2.9586596358290853,4.160663263723798,28.992326983408738,58.56825633554708,0.2973281708255202
23,22,6.194283302009638,10.40103049778187,3.17499405642176,0.02783240951357032,1.3888787772473463,8.294902295637444,0.1296848176772123,0.436369537509384,9.931453532464705,5.889164215318218,0.7202976354868961,4.2085775124099385,30.16484387088844,17.850172495755046,0.320164420954285
23,26,7.348208873403545,22.292177093288174,12.182070049744588,0.034631938404290456,0.5106900104611899,8.313967401734956,0.06275681513642842,0.35747169438286586,7.705752040616841,5.213655052998194,1.833866315451537,3.8786202931124567,28.765237580895082,76.49175608644734,0.4038156577681425
25,20,7.252326508289091,29.433226988510263,4.760638446774221,0.059393071334900516,0.3972393546487172,8.356604724899713,0.1403301127388759,0.34372148758260296,3.312245851675115,7.460506330201246,2.3624858144528553,1.0885146976863265,27.485447973154187,46.153858007200604,0.48982421081564975
38,27,7.364856730477551,10.465249918797765,5.261379790853438,0.046508568873767704,1.652848354005167,8.36989752329182,0.117227882947408,0.2869429153326447,9.644141651337927,5.189594311724656,1.0830509590806954,3.2593804088686062,31.845832835470773,53.235737938208814,0.3997094234640121
31,20,8.112598478648726,18.426458955587314,9.119314480456207,0.018725320029496936,0.3469165460126382,8.132895477901984,0.13975286223768646,0.35059425598830296,7.3422178115660905,7.4508882077670275,1.2010707909848892,3.9899718235256,29.92696879592992,97.68697559691685,0.35669304749722813
26,32,7.348718814953418,16.238690778681697,10.27310188954926,0.07729901782965473,0.9785409868812435,8.00461210335362,0.09471605045306636,0.4180866346121531,2.474705846451119,5.90231977664438,2.67491533115213,2.778500960246171,30.819735887469555,40.99301994864286,0.07641699296964227
29,18,7.237340706612289,11.259562867287647,16.839169548599777,0.05451375359968169,2.2593312302929203,8.3771189246088,0.09369548610836978,0.4876150505210214,7.2605464462769,8.61862424963532,1.2721651508657559,4.779744181461586,25.281728119317428,68.33970423765328,0.4103693898464297
38,24,7.371442102156303,24.377802697436124,20.99497279408437,0.06361078979637722,2.896853320747144,8.128443843600735,0.1284536518684895,0.28691494327284806,9.0649552533982,6.900370673949448,1.911725270497282,4.2952420875214035,26.651440773313684,45.32538855662296,0.3706372400253645
26,29,7.954337206355207,15.451698796844695,18.597586344365173,0.015544920500585958,2.181824683600593,7.8385516337727665,0.05932978554767435,0.3294612811955029,6.6163348959202,5.895753733238783,2.6787905988277942,3.552620261947323,27.61919765514106,90.48544468153104,0.3875117757466046
22,34,7.685037441756792,32.292446188941405,6.154089444106471,0.013294086562201324,2.978614090513324,8.185665930035919,0.10208740366348856,0.2779221980235127,4.83215710425609,8.412581266234366,0.7084970909626279,1.2497007347300535,26.278209786575946,86.20806402955355,0.12323727433922284
32,22,9.270679988252521,35.437836512900454,6.81840890867354,0.011361363525765682,2.125180116710268,8.152610850237007,0.13363842356312255,0.3673954483933616,8.567277072564927,6.016141593790033,2.947444159422557,3.609384990332553,25.51029490896403,31.74618445861459,0.4526874113050546
32,21,5.247484267468333,26.367555480074433,26.605538994201606,0.02321558194414111,0.9520039648975497,8.337475723736825,0.13301925630695713,0.3519682016245038,8.260096065646636,6.2263963060995025,2.135665248513945,4.646318405008875,26.575641652162762,72.25711413498105,0.05766787048996247
37,29,9.166585357365062,39.45122027563424,17.633864821795182,0.039008587840294665,2.0489523674655494,8.191912313494688,0.1456132856342369,0.10713351607744932,6.353457233850406,8.337111596221822,1.53875291301019,2.5177815475238057,28.7354494186593,15.86547963074863,0.1342699072890538
39,34,9.21962306305862,23.51435714411786,26.358259321135293,0.0755078293381976,2.136254619071021,8.00943145467693,0.11982725935305465,0.3164646236402634,3.2348941591672027,6.235168119202384,1.3496696366178933,4.352530102421444,29.870216738496936,96.68668505769011,0.33488148477895685
27,26,6.4245401076548045,25.401046306747467,12.403302316956482,0.041994176148604345,1.1780082553877358,8.379735435423493,0.07077706294397283,0.13539475827960562,4.007891884185451,6.640655076922549,2.867657385099363,2.252644571448716,30.418146460755565,41.40910972127418,0.34012008727719745
28,21,7.314259775079253,39.67653261873251,19.203200208077067,0.030317857376077062,0.15137016676722814,8.28097169158922,0.05202803148945809,0.11055344720221534,7.907871777488846,6.390662683035466,0.6966019998360324,3.280413166189211,25.300553084074018,84.86584953262903,0.1635290374874042
26,19,7.192692442687178,16.946453078951464,16.662575649529103,0.04933546774637644,2.139279375848912,8.178250571028812,0.09794157986271018,0.4164788648338793,8.44865732315942,5.465601271321503,1.0038814448532878,3.5936976734831294,27.995903205488137,38.6588229469579,0.35374469078478926
20,21,6.092549171770651,38.276378190307156,10.935457714972951,0.01783542046943525,0.1629302762990707,7.975755122041874,0.10137038656225555,0.2034599448637202,4.234122224327918,5.155583248987305,0.9925989910889816,3.7119801502355796,25.855481085097573,66.94936670771848,0.2000859634508873
22,19,6.983984235431582,11.285126653573398,15.15763041694067,0.05266541237034883,1.9304454263742064,8.024124177788577,0.07402625844989315,0.2362620309149197,4.943880617494293,7.898162696243926,0.938118370729944,4.530197257857393,28.018402705112702,98.52317127858986,0.01008600277038242
32,32,5.221938860854272,23.391606707895843,16.0697445511541,0.04979023680313524,0.5744878173534097,8.201981954457993,0.062469744712360324,0.1256338350416265,2.621055081998361,7.580548495742883,1.4587603311254986,1.9384890680251283,28.037830943842067,88.90748768184673,0.08967700482081792
36,19,6.389110363908673,12.100105363991974,7.621587293187001,0.06543951233839969,1.7402502304693257,7.843188491077993,0.1086208166190509,0.17180010419774028,7.707695586931998,6.129464270208229,2.968619776476716,2.0494783411558988,28.487481806985706,24.432931891441665,0.4424829548569054
20,21,9.083410877253591,31.87704228740929,10.820290426548484,0.0790681328131917,1.56134777360374,7.954008354990158,0.12642556740241412,0.4062419273031169,2.0286203568002508,6.1823964999395145,2.6774816234770302,3.816163973242947,31.249814383842676,59.27395898345242,0.11912006574741522
25,23,6.422811508814488,28.252268076400533,24.159473014195317,0.027561143020127736,0.13918956268792945,8.228340560037958,0.14931541035901605,0.2974123320930484,2.3723321697525446,8.780023132034724,1.05105374813231,1.7087752499361524,30.635668518368625,41.367860390322114,0.0653260660408492
25,24,9.091033343741238,31.199027904027893,27.64207070471556,0.04567595155626325,1.1523108692858002,8.088011105906773,0.12583026172105183,0.45226738502005936,2.0347525422727193,8.950684508933968,1.3263233356173993,2.8570816198558413,29.457045915954744,49.09049664834626,0.3442782969072653
31,27,7.657997323022155,21.23441199904051,12.074234619268385,0.07362057844233025,1.843164385449278,8.041436138888658,0.1293632414255581,0.2588968525867341,7.162556666700934,6.893739612934774,2.041494164519201,1.0801375363088606,31.197851260534716,40.16648162968917,0.2259461567807707
32,29,9.399313386805801,21.08445802094141,10.59522390185251,0.0649632919095989,2.5609590005064615,7.890874573440248,0.11164608782287974,0.2074802943017073,5.339097021604372,8.209806981925976,0.1497398740201809,1.5639173479604564,29.749280315532364,40.23633233759618,0.4003295588348457
32,20,7.873897771322076,11.359578368826838,7.46552060801271,0.044118441217056534,2.6770621301259,8.065109420686639,0.14859226589700175,0.2390399257834604,4.380374090746642,7.946743503477462,2.4784456101883787,3.7153855401154456,30.731984725341526,58.829791939895024,0.4321080179372362
34,30,5.148341115323699,20.498348185889192,20.997752722216276,0.07617601547303444,1.5031649130963476,8.26241518245614,0.11399563851145704,0.3851087174067618,9.301608082856884,6.189270838048188,2.6514143662045666,3.989846413927016,28.946448106888887,27.276760821083734,0.42453454991974343
35,25,8.377101037735446,37.87865206786178,11.046791646657443,0.014006568546176656,2.2124252131683706,7.958407707643135,0.1360253286399704,0.32200226893379447,3.5424223574128533,5.234250842081913,2.5858809695411487,1.4612761329515074,28.676527761416303,58.36558827100282,0.1633745174064777
30,32,5.224267840117843,21.37679611541347,29.65698709477728,0.07516990337988089,1.0177182719470272,7.803239125310206,0.14457846462409557,0.4616764830209712,5.1149440830512045,5.57022502853976,1.1876577219680549,1.910838201644788,30.06868069940669,35.10688934784709,0.25771750960440043
24,18,7.25298509491567,34.9410311866591,11.11917445779069,0.01353551746679646,1.0923405767001066,8.201102940690589,0.1429858500500561,0.3408675077555533,9.522494407422013,8.353176468003053,1.4397985713562036,1.3956177861482044,25.13782518383026,36.00846138176196,0.32856944997701243
23,20,9.64713347236557,35.269765142498024,13.035809309913589,0.04831133208802791,0.6639442056287098,8.383575962659531,0.08814153437833565,0.2972072833926013,5.416852502696339,7.924855279985124,0.1359261335208919,2.7336513757004672,29.832643001419964,76.48732261320605,0.16777171276922073
22,25,5.826019696689251,21.197234691377012,18.893357493936975,0.072330866360076,1.729649518980394,8.16409593815315,0.05786620583142587,0.41430108955469314,6.437549485176462,7.6573393778491115,1.2582465093262973,1.504464282978533,31.541627528830553,12.66342432039422,0.030138664522978885
38,21,6.949361764707721,28.95966041188567,24.44716020935654,0.0283904660492912,1.012236037689359,7.871953115356278,0.06718737025392468,0.47901354029337806,2.6426949325559006,5.522595326786593,1.4352377848631444,2.74918406866756,29.997594558787277,44.28511864064264,0.25287554732549034
39,33,8.649301544242391,12.86114806819176,15.146522629677744,0.043057394926161105,0.3446755996716646,7.992439855406804,0.05592233053966075,0.24233836449798823,8.321331095147698,7.5597227498020985,2.730225449898588,3.9283930232045265,25.25755607008053,46.678094213828054,0.016280983398140908
37,27,9.411292780474238,13.110357422028294,13.834368946090834,0.032703021539587665,2.086517651323218,8.320584968832135,0.060539693482914006,0.1999504840661911,5.382070216705905,8.088609325972461,2.6925642538960175,3.73355453257367,27.645199485409066,53.65991257463555,0.4758163561157141
34,29,8.35471502371254,11.459729909851399,29.87785934065463,0.0766500741953446,2.1524843020556546,7.939540844554097,0.06846512458936976,0.34648695851765565,8.404120996787867,8.442406999441163,2.9016814858549376,2.121841947407381,30.667069115899004,70.21099222565849,0.40037498657578297
28,31,6.290866270955846,27.430452801253285,2.2938219519184444,0.06765519163271637,1.143978014459268,8.164617542098565,0.08410943165874017,0.2995491284615524,4.030381140447937,5.052925116774473,2.666804456762509,3.69505019698773,31.71025985031094,43.27181044633779,0.1040847904965613
36,31,8.373039264581081,22.78212932878291,27.061828087834883,0.059630105792846576,0.32249785842246614,8.0416027249524,0.10435396465750757,0.49567422994591337,5.37983000449128,7.73790040751391,0.12378205734017228,4.710848523598308,27.59114348945464,29.182339387580953,0.1509101569570449
33,19,6.48363820552045,26.440970699927203,6.175943126312648,0.051133889063057616,1.3362633804699353,7.924706232851789,0.1211682059355086,0.28494471365909335,8.292391490920082,5.076390622412818,1.9602364717634373,2.390097548339662,30.888358391138357,89.63855564916778,0.49159088852952476
34,22,8.592146149093676,25.632195715251633,24.005907733849575,0.06744142525269037,1.3827728283456249,8.288044136138808,0.07109273361065119,0.12973262054413837,9.791022136349117,7.827491382173754,0.2978892809988183,2.3164766147904263,31.04666912711059,98.29347640130906,0.19303879152923917
20,22,9.770165637925203,20.506089732721907,19.302083675696345,0.0374586929066483,2.0391455662038895,8.245698765879414,0.11725224042381394,0.4909476243110543,2.477004195098151,7.542485458928019,0.8905234305019576,3.28575460592807,25.86300479528235,11.801322385563953,0.39402395514260724
22,23,8.60696725553144,30.324202444704188,11.571723993946577,0.04132862985742434,1.0147075346501822,8.196954639575559,0.12042590745024197,0.43743477823741606,8.499649419351234,5.59339145167589,1.777092125464683,1.9820072441098873,30.920519267030812,59.182016590062815,0.22893957952543464
35,30,9.314402514562062,32.75505642749172,26.468498754588513,0.06110012047566031,2.0795379113657857,7.94180195416125,0.10586223368661894,0.17130005758318534,4.405512541016882,8.06448700538052,2.131780073381863,3.606315711921008,27.269749269470307,40.75321411982784,0.433407002809299
30,26,5.010519215879417,10.438847766330271,2.3614023834677753,0.03504283343056,2.6273167710964263,7.85871420162987,0.14036178697987106,0.4618421012451478,6.405946247128577,5.273390472758765,1.9984328751595761,4.329047082689923,29.15266405095792,34.929061784848834,0.3548392189991394
