Salinity (psu),Temperature (°C),Initial Polyps,End Polyps,Net Increase,Ammonia Nitrogen (mg/L),Oxygen Consumption,pH,Phosphate (mg/L),Nitrate (mg/L),Turbidity (NTU),Dissolved Oxygen (mg/L),Chlorophyll-a concentration (mg/m³),Biological Oxygen Demand (BOD) (mg/L),Sea Surface Temperature (SST) (°C),Total Suspended Solids (TSS) (mg/L),Water Current Speed (m/s),Quality_Index,Suitability,Predicted_Suitability,Cluster,Cluster_Label,Predicted_Label
39,22.0,8.698356503633818,22.58168835000915,27.043322882158204,0.5574771433271317,2.987295272905849,7.9619593523729115,0.02503578654964446,3.1656833968530704,5.0,5.189525536634718,2.3696995320611807,1.5809594519229604,29.67456354964599,48.79958386109836,0.2220090516196701,23.89718379426307,0,0,0,0,2.0
38,22.0,8.068887094078494,33.552931422871225,27.166060912645737,1.0434478379039853,1.5310919944113452,7.974310814859162,0.09999999999999999,5.560058099029916,5.0,5.2883450419067,1.792823525464362,3.0,29.901117844511944,71.32663540345939,0.2814463067472023,17.659750786201414,1,0,0,0,1.0
20,30.0,7.1775272719907965,27.96536200238317,17.4871351896344,1.417436940885721,2.777204566995868,6.631636030342968,0.0960072037818311,1.0586471219206999,5.0,7.355866685227892,1.268802917910587,1.7919699698611735,29.71634684240842,38.368886244499,0.3272466396899395,21.18087632825322,0,0,0,1,2.0
24,26.0,7.886248653843065,16.032961823280022,24.74322738772957,1.494672714184939,0.1459703424724412,8.230939003863181,0.09827678095527266,9.336012307440019,5.0,8.67052261786353,2.844857022069309,3.0,27.708358503790443,76.04738831850088,0.1701418647781025,23.098310098393988,0,0,0,2,1.0
23,30.0,9.030979405018954,22.22898573938967,20.65550012141308,0.3761094130738392,2.6773648987600573,7.373282689668731,0.09999999999999999,2.1696425171531177,5.0,7.026194587209471,2.4289742700538426,3.0,31.28184878434651,21.31434170062085,0.0164271711290073,22.08106108605233,0,0,0,1,0.0
35,28.0,9.218686632033622,24.08576626131588,29.687394878896605,0.6626060757022421,0.2788562925007766,7.72057692474624,0.018028101992023385,4.954364042606702,0.3388946890454845,6.421272017571067,1.8749439021996444,3.0,27.328014443136365,52.782432171008416,0.4124430487213792,27.43842421808129,0,0,0,0,2.0
35,22.0,6.269874372860124,10.849338232080031,8.320376267495568,1.271493843346276,1.4051860942056988,7.747087023605623,0.0036392909185047895,2.751785119918867,5.0,7.359466591238204,1.19299554896712,3.0,31.61422318350468,77.59214732245727,0.321960734079436,26.25367635645353,0,0,0,2,1.0
36,30.0,8.696473675823865,18.431142441430847,15.441326564682395,1.4293106024381683,1.7429026802047072,8.012902475374034,0.0214208455724426,3.4691976444986046,5.0,5.259929224484118,1.3951379739110177,0.34501444423371175,27.44357776785666,88.22567278426087,0.2150326404378744,22.73438906446574,0,0,0,2,1.0
39,28.0,5.531718631278873,31.38880023576417,5.864433636561449,0.5106045526898562,1.983674579950616,7.045990165349856,0.09999999999999999,1.2978152639014997,5.0,7.545214663991278,0.9024879928726678,3.0,25.92468881210118,44.82574336789838,0.402707201676776,17.949730984529506,1,0,0,0,2.0
31,22.0,6.574597943064839,10.34477419894346,4.26908109302159,1.4800582822199981,0.9776072304933896,8.312310408676417,0.09999999999999999,2.64040238887033,5.0,6.69354380026483,0.4026051786441258,3.0,25.88633880331517,41.48551229560586,0.273963091184779,27.00490560219032,0,0,0,1,2.0
22,29.0,8.408347412008101,37.72080611277198,29.35024243917241,1.2132323711881414,0.9100845073020224,7.187588501414638,0.03961463289875676,0.2768072266388284,2.985773660525672,5.853171198322579,1.1079191492036458,3.0,31.42857820325086,53.42248206910589,0.1409204134136359,19.66410273676744,0,0,0,0,2.0
20,30.0,5.835660057356106,13.356418496473715,13.332301787230442,0.474530929328513,1.17123437691983,8.11658964993218,0.047921274081726514,7.704103725095626,5.0,6.375382906474313,1.8827964273478808,3.0,30.4443077796309,82.46990887421555,0.1166308719799245,17.586253045511548,1,0,0,2,1.0
20,30.0,8.27641204845829,25.492731646558333,4.454195413450291,0.009137022373810144,0.5626658743964283,7.207970252378516,0.09999999999999999,6.211139349465254,5.0,7.283495406924037,2.528806014557844,3.0,31.83631003294792,82.44892504539303,0.4136276412657432,20.98144912401211,0,0,0,2,1.0
38,22.0,9.958713085839191,33.59567147172541,3.8427292993361415,0.5712270593697535,2.668122386398331,6.693733143004167,0.09999999999999999,6.005831793052256,5.0,7.411526361605307,0.632333410347248,1.7300337292223134,26.514302791163896,93.37324033892614,0.2951115718354846,23.24795748650257,0,0,0,2,1.0
30,23.0,5.363354358050081,38.2759392256035,26.956909778088363,0.45029931813674023,0.1290301906214956,8.42691001393704,0.09999999999999999,5.450956738669815,5.0,6.512139605355598,1.331467516796244,2.3234571484082363,25.985599385467832,17.640554900527327,0.3574870111937175,25.5420728251214,0,0,0,1,0.0
24,22.0,5.385390059757303,32.40329918601154,14.986798992375038,0.05222433152270323,2.658986640686986,7.804279653836179,0.039442013658153044,5.895012281789576,5.0,6.136326082775876,1.2366728064122414,3.0,28.64492647427729,34.409824878415805,0.4314590162847325,17.338303834111485,1,0,0,1,0.1
31,22.0,6.701900463333375,31.616966459332183,10.960764863746974,0.756754360669079,1.7578687472142418,7.408696514633373,0.026625001325477585,9.349471164869001,5.0,6.110449835710236,1.5888426267046951,3.0,30.803263303198325,79.09732823917906,0.4935622342398059,22.676456060677623,0,0,0,2,1.0
22,22.0,9.331932571256711,34.794642705872874,15.340915594703189,0.6026897741703972,1.0618077481133508,7.291278910275516,0.011039094177754602,0.058868605783371386,5.0,5.707183274319754,2.447803085347703,3.0,25.27887363586641,60.634134315870845,0.1322469574000831,17.454117582152122,1,0,0,0,2.0
20,30.0,6.801889099651738,34.17533597853499,15.69300170861336,0.9311239166767566,1.5724812404017263,8.46628535102569,0.05883135916890604,1.8939919220685444,5.0,5.8079618943533715,2.5552992491566533,2.105651470913047,29.215721504437266,24.95937716832168,0.2363791879690347,22.338914306952034,0,0,0,1,0.0
31,29.0,8.796243665304214,26.601405635972423,12.210778934561423,0.6662865227467121,0.7990866029845363,7.452783885168962,0.09999999999999999,4.5825071654731655,4.427661155766248,6.322790933158432,2.4869771828573377,2.013992324015804,30.266530096781743,28.92545134288436,0.3461594523865339,26.322548947689825,0,0,0,1,0.0
21,25.0,5.295469450391266,36.17907407640506,18.03399988723637,0.6412503056136567,0.844807109403037,7.003391108245676,0.06596927855818112,9.846953169181194,5.0,7.788678674843904,0.2711096685973908,3.0,31.0719618528431,74.6901262526244,0.4183344540475741,23.29082601813825,0,0,0,2,1.0
22,25.0,9.371133620691758,34.27973194855787,13.926255837074304,0.9405808812745031,0.6771327538040459,8.015301135445952,0.09999999999999999,5.536701074444091,5.0,6.427903463296952,0.843909239244843,2.1904368648268617,28.472679744849472,60.44098120594446,0.1443973843503146,24.663947551852857,0,0,0,0,2.0
36,30.0,5.00094199778291,33.59073199184444,29.85115662550164,1.3865077806658999,2.999562809010561,8.01554933255872,0.023843733945528633,8.431789798132872,5.0,5.251687071071039,0.2546571977995641,2.380158549694939,28.22668859879228,39.03650598130959,0.4950733489371043,12.09171855114928,1,0,0,1,2.0
29,24.0,6.94879693713246,21.205605306990627,23.84974015672444,0.0447782183608178,1.9521506447491752,8.275376917046383,0.07006630797515416,2.0397622329550935,5.0,5.764099907099849,2.570831463516292,0.48040200687963264,25.62797963237124,80.64903768959323,0.4514188666887926,28.00771610523364,0,0,0,2,1.0
21,22.0,6.897514516873593,18.144962625456035,20.86364853918038,0.35060285136038577,0.5096067242770163,7.020036776663659,0.09999999999999999,8.283982273777566,5.0,7.313484449355553,2.748235351864143,1.8965515396707762,29.513987146879884,90.24225021622986,0.3896839810755427,25.773843690611443,0,0,0,2,1.0
26,30.0,5.644243560001274,37.10675330297591,15.777525702707216,0.3606429786996475,2.8696832426660857,7.024169694851196,0.09999999999999999,5.045014741813791,3.222668371723715,6.225067673303283,2.779837608863214,3.0,28.7967577498788,64.5458226566426,0.1808357943943016,20.89764166202974,0,0,0,0,2.0
23,30.0,7.06380564633013,12.329223279663438,24.30223855226384,0.3022756885692229,1.871686523702086,7.9687676305481006,0.09999999999999999,4.118219982540399,5.0,7.082890574003824,2.911471179238846,2.136411676718352,26.555450448971875,18.0223011770912,0.2960327103843689,21.37070368791432,0,0,0,1,0.0
37,30.0,9.01177164579632,34.86613828758876,8.51115728538394,1.4330114286190945,0.1036774230549217,7.770736161502505,0.0002981340893283141,8.769518285107488,5.0,7.524978518048828,1.557444232689253,3.0,26.028461189704245,10.862741596732086,0.4366098508786761,22.509290671980235,0,0,0,1,0.0
30,30.0,5.0900004447260745,25.647981880340744,17.429426692258104,0.06667045073303329,1.6129642239640631,6.65707547508276,0.021972509826072892,8.75313851579761,5.0,8.096972444234567,2.0100052759929734,1.8358422147208224,31.84231994810399,46.678864414079456,0.0694011659767124,21.78132742758289,0,0,0,0,2.0
29,26.0,9.83121705353399,20.343442602179408,10.346118214695036,0.35576118353314407,2.787330106271923,7.478340045896246,0.08701092959560712,1.5977803482651773,5.0,6.777618503089239,2.599264010823132,3.0,26.796012581930327,65.37934140563534,0.3090772669677342,19.41173973135005,0,0,0,0,2.0
24,23.0,5.637269797114345,23.85530443825331,9.779664569783831,0.9426961175203776,1.5027033871257025,7.373490885036539,0.09999999999999999,7.003613102463996,5.0,6.038530237707527,2.808072248741118,1.3147518663619389,26.865218751525465,99.5585538351863,0.1391255068170286,22.064294114015723,0,0,0,2,1.0
28,30.0,8.538441631653093,22.435481944503767,23.60233773595765,0.9600212787352993,1.0151050758850215,8.021112103140744,0.09350016833765147,9.270766490930958,5.0,5.483939562837875,2.6924615556023865,3.0,27.829344939306765,25.997788325398275,0.123171872107306,8.147120776464993,0,0,0,1,0.0
35,30.0,9.197304547503832,22.332808266413195,15.27660029561562,0.9799030543279745,2.1082906370074594,8.24627859846774,0.09999999999999999,7.960359203864387,5.0,5.152124737302671,1.9018860621425029,3.0,25.32395915642473,36.25796517135265,0.1299198938451404,6.206260374359406,0,0,0,1,1.78
24,23.0,7.6633794338077745,32.21878446683111,16.649965539184496,0.36107523868569186,1.6085643623992685,6.706751274598435,0.09999999999999999,4.50164503870686,5.0,5.209391072401524,0.1144202074348126,1.1904938656485333,28.956021793898607,36.35104871381,0.0704695123520834,21.054562867738824,0,0,0,1,1.78
31,28.0,8.175445529548593,35.88917196960888,9.610022450243616,0.43506971992945215,1.7406518756056142,6.694168238445602,0.09999999999999999,2.450473513542057,2.150376185881116,6.736613591139132,2.065832049359129,3.0,29.400425119319948,27.32278288632705,0.2573964989966909,23.27311081323625,0,0,0,1,0.0
36,30.0,7.2492110398627965,25.956672370225427,13.176670246308548,1.3874784261741135,0.1444007012180257,6.513327193630367,0.09999999999999999,7.897154536528468,5.0,8.791221727043812,1.6947343226687683,3.0,31.004312704649777,33.78338900646901,0.4763689093607199,22.916157930565504,0,0,0,1,0.0
32,22.0,6.092215914416536,33.68296582585573,18.760663007330784,0.3427718170450608,2.3636609048807258,7.594980151276868,0.09999999999999999,6.338651697263183,3.8608746863755985,6.16022537116965,1.0597924226395,3.0,28.856267630386988,85.13791797999838,0.3523043330118671,25.77036518432237,0,0,0,2,1.0
36,28.0,5.230617821678669,22.42602776715491,17.253622355518086,0.17393171956191528,1.1999218360098791,8.439152921597422,0.0682871452494415,8.226718225041418,5.0,7.832850102505301,1.074714618741315,0.028570170769469216,29.51572243610553,51.83753744166164,0.2219974340677711,28.55875824112709,0,0,0,0,2.0
39,26.0,7.835853899596928,31.972415944380057,5.799272898183821,1.4320951313208248,0.2369521418347889,7.004225833350123,0.03347172746113562,4.5014912140052274,5.0,6.1000617078736585,1.1997145280833397,2.327059550705334,31.120709261119668,97.27839741329664,0.1778365186097136,19.1889542454162,0,0,0,2,1.0
35,30.0,6.419142235117601,36.44987446998138,27.021787093691746,1.2990473672920262,0.6116753343640159,8.21871717168036,0.09999999999999999,5.003497571401423,5.0,6.204180316698688,1.4502942150300904,1.6626563053277503,29.19114578980345,27.69282306197742,0.4770064178888107,22.417765926239262,0,0,0,1,0.0
32,29.0,9.12267404043516,13.644861732632965,4.089876070224007,0.8649263490546284,2.872119199925729,7.590463035592208,0.09999999999999999,5.197933820597102,5.0,8.425228655143961,1.4532001788826558,3.0,29.82851593987214,91.41745844034544,0.1287369133716552,26.34877421101836,0,0,0,2,1.0
23,30.0,8.65123073545073,13.552451175277955,21.61209037638211,0.506206973303934,1.5592195844488994,7.621050170811969,0.0006315033329446912,1.180174535823106,5.0,6.600000996656193,1.1310761681445622,3.0,27.24709410750044,48.074715486281335,0.3966985196952644,18.88908732443249,0,0,0,0,2.0
31,22.0,7.994041481917457,16.35682991320327,23.572522190071712,1.1937958043305161,1.5305143992818242,6.637757987833133,0.06255368342869495,0.9614417958577208,5.0,6.210979568051446,0.7658031957882974,3.0,29.029629773901988,57.25790609247814,0.4826124672493673,25.1209265900071,0,0,0,0,2.0
38,25.0,9.386197285811004,15.007932124525045,28.364151876550142,0.42094863101696073,1.553371921226722,7.063624018904836,0.06475462282599641,2.215366006786541,5.0,8.395466730381486,1.0354773440596732,3.0,27.205501386992623,45.01282186609399,0.1735555588255077,26.25615035333632,0,0,0,0,2.0
28,22.0,6.65204001937887,18.028023965851222,22.506876504731537,0.3819547562424039,2.919030072876216,7.2310410036398665,0.08852187360935264,7.973716595139239,5.0,5.1222313768670755,0.1954318166448178,2.5971201821988066,30.335727355117,97.88564712705632,0.1528135729729516,9.466931117688045,0,0,0,2,1.0
34,22.0,9.190760917759622,22.44207480902413,29.063330463458307,1.1255519415425366,2.030909400190401,8.439439669713611,0.0007938811821645714,4.1310370460919295,4.862866115589496,5.074262752657813,0.2135365784035261,3.0,28.26298803570469,90.31242027476276,0.4813431313298648,16.849401076176974,1,0,0,2,1.0
31,23.0,8.945804232943658,22.35594221252488,10.602690931736172,0.698811632332337,1.550842504166721,7.890458625680488,0.09062692581298142,1.3689753237767248,5.0,7.718055697798069,0.4868501079283469,2.3904300603418673,26.71067222439287,74.13454662283833,0.3945188823033824,27.54850131917817,0,0,0,2,1.0
39,24.0,7.86674672817609,32.60783892237259,12.360686675998846,0.5374840350222163,1.3039514605662,8.152260193289745,0.09999999999999999,2.350323488361488,5.0,5.9250192161265955,2.651725756592598,2.032858644973345,25.66915615411888,48.050410650904354,0.4911450749315865,23.77997986757945,0,0,0,0,2.0
35,30.0,6.261536249197032,19.82656495540397,24.12041556367669,1.075918315214977,0.6438289464452831,7.4570281121670625,0.09999999999999999,1.8676672839674588,5.0,8.917208820395466,0.3386512689521305,3.0,29.73477890545617,82.87272433545289,0.0932419777628624,25.398750604288523,0,0,0,2,1.0
29,29.0,8.687828745464135,10.664244264178883,11.677499820139245,0.4399661944053332,1.714832214601699,7.139643562811862,0.09999999999999999,8.325760913577142,5.0,7.4219861363044535,2.350464317476709,3.0,27.977908459907617,23.671544589004565,0.3031189289389908,16.214487082983794,1,0,0,1,0.0
33,25.0,5.163228387728343,30.8988181365217,15.068386625502612,1.135483603316164,0.9327778188786164,8.167864617434866,0.09999999999999999,7.1657056967242205,5.0,9.0,0.7166117731541711,3.0,28.0069664296499,62.43601223604216,0.2071398658117439,20.00336864388612,0,0,0,0,2.0
24,28.0,9.342757531601444,24.87111250695673,4.148239151880786,1.0334002626580816,1.0504669550987715,8.36152251402746,0.04068692345736839,8.76793001068905,5.0,7.356720232398562,1.1867776569106718,2.5876580453873377,28.736434756145265,38.523610295401255,0.3689075947969513,21.554332506202982,0,0,0,1,2.0
22,22.0,5.323434467575658,37.99381703224925,6.649470601483019,1.2961414841613084,0.4352562707733853,7.755604044232047,0.04930358331658148,2.1428648301469564,5.0,5.0,0.1226394140177817,3.0,31.68700337201276,64.95568571767186,0.1871228114165699,4.4460685497083325,0,0,0,0,2.0
30,23.0,9.779122418603762,23.172866957524853,3.710930693349704,1.4966271839068066,1.227029742260598,7.285585473013207,0.09999999999999999,8.07077328593069,5.0,8.664258871842293,2.1116830634164945,3.0,27.097842361121952,97.01670090201677,0.3496068053555386,24.6826974897825,0,0,0,2,1.0
37,23.0,8.472252280653544,25.36854271730456,4.97744432575036,0.16326141158808516,2.76104201915951,8.467669550380524,0.03595892127831728,3.5537501055017118,5.0,6.486402571619584,1.7576078543604856,0.275238992363281,30.5971655595943,42.63934296570595,0.1690772211018992,23.469933608176643,0,0,0,0,2.0
28,26.0,7.322166181127714,30.366931752335216,26.434342020929552,1.3117575462309492,2.660187171767632,8.072159797452333,0.04187759435732795,2.5291260029626375,3.5807475610224944,5.134247279127357,2.971689863853223,0.20010170971842256,25.66874926553152,21.553515867931,0.1641329868525576,28.24352902084285,0,0,0,1,0.0
36,25.0,5.8241233767338105,33.29467907953054,2.005222788778567,0.0895731294416694,0.6526705348998622,7.313462822543247,0.09999999999999999,3.291486554183179,5.0,6.372948166227098,1.3666558607616477,1.1008924268028695,28.78568597737705,85.44289292350646,0.3326285166565864,22.53945183915101,0,0,0,2,1.0
28,22.0,5.658467192360193,31.439238247261727,22.453789369504385,0.921907659095726,2.828551728390305,8.293552703539948,0.012306693432174096,2.1761525647212925,5.0,7.166219424391461,1.752493884263188,2.5933766772536373,25.19580328092752,46.84358142353501,0.4144044200848681,24.17766558778019,0,0,0,0,2.0
37,26.0,6.170922234077429,36.44690364822271,5.789952179251953,0.2603986331092673,2.045508172305527,6.7444746736905685,0.09999999999999999,6.769350384705287,5.0,8.087675979532936,0.5861037151906637,3.0,27.701165139350763,45.63328664562661,0.1797285113482229,25.25762077866168,0,0,0,0,2.0
21,27.0,8.933751675772186,31.939495591098886,7.533898176551644,0.7685344125820845,2.026828981118766,6.73869869180265,0.09894799605289613,7.581371522631281,5.0,8.103782830591847,2.529496591515984,3.0,30.39306465687485,95.88133284891688,0.2877413704589593,16.778078759430684,1,0,0,2,1.0
24,28.0,6.313378212993259,32.57914882215508,9.349176383395406,1.4611750303484001,2.523066651176752,6.550375990566984,0.09999999999999999,0.7414717923146861,5.0,5.996957052291635,0.2185725827229416,2.510537218315238,29.8912835221778,30.99393117253389,0.1431020307319273,19.95915928740124,0,0,0,1,0.0
27,30.0,9.91920156427719,16.103094254082734,26.30874026914212,0.10928977890424318,1.9036165278944568,7.359344473982485,0.006476397611457171,6.440351157509564,0.5425759848696328,5.1756578933523985,2.465101536693172,3.0,28.76830530481876,23.8800465207676,0.2664523522607758,22.63166439957923,0,0,0,1,0.0
35,30.0,6.344794729132355,13.821592480010178,10.326122876637225,0.5617718004042938,1.8596993978818768,8.027738119313874,0.02802680681340984,2.7605038792696743,5.0,5.991964482775971,1.892009920982752,0.8556833671276531,30.198422227692006,42.10939423779043,0.4431448734291758,22.51004433638928,0,0,0,1,2.0
20,22.0,9.457400078117534,25.9473219032498,20.91739666875081,0.006675320594843853,1.6694909207367652,7.817229383798395,0.0356848856257644,8.934287391937467,5.0,5.277176258824758,1.9746486761768087,1.0422602988883698,26.6206194777224,36.56404349396547,0.3119638851501797,21.69494287215824,0,0,0,1,1.8
39,30.0,5.01460516310681,25.31685386228014,3.06641641678094,0.6835344791938824,2.4311936701215857,6.592086451770122,0.04500351681448768,5.123213509376642,5.0,5.595838540075614,0.7263572996155596,2.115270037661127,31.649473767398383,65.37710581960164,0.4547432537216766,7.617093938917529,0,0,0,0,2.0
26,29.0,8.020358385356097,22.137059692120523,21.549556058941995,0.07493449965472343,0.2810883974243799,8.26408048566228,0.09999999999999999,8.157336237234214,5.0,8.631444961580357,1.972559999762348,2.6830337687780688,25.976258245656272,45.46535678522714,0.3509761433098901,28.086394906820487,0,0,0,0,2.0
32,23.0,9.536900823564237,24.53033278874526,8.017662878828137,0.6737572483917884,1.2134463258220505,7.552426089393485,0.09999999999999999,9.35094606137808,5.0,7.576982567935489,2.9586596358290853,3.0,28.99232698340873,58.56825633554708,0.2973281708255202,21.170012623650056,0,0,0,0,2.0
23,22.0,6.194283302009638,10.40103049778187,3.17499405642176,0.37944910840631246,1.3888787772473463,8.151009710629168,0.09999999999999999,8.409176556921766,5.0,5.901040793693738,0.7202976354868961,3.0,30.16484387088844,17.850172495755046,0.320164420954285,7.230525316404666,0,0,0,1,0.0
31,22.0,8.112598478648726,18.426458955587314,9.119314480456207,0.18358057614864087,0.3469165460126382,7.607444367818296,0.09999999999999999,6.257899964794303,5.0,7.491401737936279,1.2010707909848892,3.0,29.92696879592992,97.68697559691684,0.3566930474972281,23.02949557093323,0,0,0,2,1.0
26,30.0,7.348718814953418,16.238690778681697,10.27310188954926,1.4433402652441534,0.9785409868812436,7.177027935732216,0.08940337293095717,7.950634418190509,0.6896611089254834,5.914437585338022,2.67491533115213,2.6669997772635154,30.819735887469555,40.99301994864286,0.0764169929696422,26.64112922119005,0,0,0,1,2.0
29,22.0,7.237340706612289,11.259562867287649,16.839169548599777,0.9532916860978886,2.2593312302929203,8.426862978635107,0.08735669559903834,9.694433458893043,5.0,8.680550270680342,1.272165150865756,3.0,25.281728119317428,68.33970423765328,0.4103693898464297,27.57195404684008,0,0,0,0,1.0
39,30.0,9.21962306305862,23.51435714411786,26.358259321135293,1.4048167104430187,2.136254619071021,7.193197825313398,0.09999999999999999,5.401915841323852,1.9872007417780115,6.253389286739551,1.3496696366178933,3.0,29.870216738496936,96.68668505769011,0.3348814847789568,20.25881484432536,0,0,0,2,1.0
28,22.0,7.314259775079253,39.67653261873251,19.203200208077067,0.43290427931283676,0.1513701667672281,8.104269742084142,0.0037952471803839455,0.23758544131541948,5.0,6.411735116449449,0.6966019998360324,3.0,25.30055308407401,84.86584953262903,0.1635290374874042,19.845473590920538,0,0,0,2,1.0
26,22.0,7.192692442687178,16.946453078951464,16.662575649529103,0.8419209510819088,2.139279375848912,7.75961979529913,0.09587196842957614,7.910310942380285,5.0,5.469711079340999,1.0038814448532878,3.0,27.995903205488137,38.6588229469579,0.3537446907847892,11.9932636644861,1,0,0,1,2.0
20,22.0,6.092549171770651,38.27637819030716,10.935457714972951,0.1644412758276264,0.1629302762990707,7.080206979932569,0.09999999999999999,2.567715638866781,3.6927492159082766,5.1540083321746915,0.9925989910889816,3.0,25.855481085097573,66.94936670771848,0.2000859634508873,20.24040532877212,0,0,0,0,1.97
36,22.0,6.389110363908673,12.100105363991974,7.621587293187001,1.1882748090480482,1.7402502304693257,6.635419364124768,0.09999999999999999,1.7736748274884042,5.0,6.1457471720578,2.968619776476716,1.5709918902460296,28.487481806985706,24.432931891441665,0.4424829548569054,22.09747319426834,0,0,0,1,0.0
34,30.0,5.148341115323699,20.498348185889192,20.99775272221628,1.419187562704248,1.5031649130963476,8.04200893485832,0.09999999999999999,7.123535747303142,5.0,6.206650398339624,2.6514143662045666,3.0,28.946448106888887,27.27676082108373,0.4245345499197434,7.822896547269398,0,0,0,1,0.0
35,25.0,8.377101037735446,37.87865206786178,11.046791646657445,0.08209316584669885,2.2124252131683706,7.022002927866502,0.09999999999999999,5.540802085521726,2.512110186936098,5.234118433729227,2.5858809695411487,0.6866924975089619,28.676527761416303,58.36558827100282,0.1633745174064777,28.18499035790302,0,0,0,0,2.0
30,30.0,5.224267840117843,21.37679611541347,29.65698709477728,1.3975488493351391,1.0177182719470272,6.501381235346127,0.09999999999999999,9.04388434839596,5.0,5.5762532968674945,1.1876577219680549,1.3625612018388615,30.06868069940669,35.10688934784709,0.2577175096044004,20.14693125335149,0,0,0,1,0.12
38,22.0,6.949361764707721,28.95966041188567,24.44716020935654,0.39145137485594034,1.012236037689359,6.731930443567013,0.03419634357116151,9.478704320130305,0.9763959790379082,5.527750220894779,1.4352377848631444,2.6229249522147535,29.99759455878728,44.28511864064264,0.2528755473254903,28.47066731489192,0,0,0,0,2.0
39,30.0,8.649301544242391,12.86114806819176,15.146522629677744,0.7068968129252753,0.3446755996716646,7.136187604316078,0.011605017951997906,3.54280114852557,5.0,7.602231952413356,2.730225449898588,3.0,25.25755607008053,46.67809421382805,0.0162809833981409,16.073834532715203,1,0,0,0,2.0
34,29.0,8.35471502371254,11.4597299098514,29.87785934065463,1.4293832664255333,2.1524843020556546,6.9587008209174925,0.03675879918477,6.154887386475497,5.0,8.501101767765839,2.9016814858549376,1.6797828675186173,30.667069115899004,70.21099222565849,0.4003749865757829,27.50773590245618,0,0,0,0,1.0
28,30.0,6.290866270955846,27.430452801253285,2.2938219519184444,1.2359279974888204,1.143978014459268,7.7138782509147426,0.06813246887923356,4.977668806783228,3.3449904740906544,5.049467782839739,2.666804456762509,3.0,31.71025985031094,43.27181044633779,0.1040847904965613,16.536761663218847,1,0,0,0,2.0
36,30.0,8.373039264581081,22.78212932878291,27.061828087834883,1.0633303978444977,0.3224978584224661,7.301138884834124,0.09999999999999999,9.896560735435576,5.0,7.783676810359836,0.1237820573401722,3.0,27.59114348945464,29.18233938758096,0.1509101569570449,21.840477313117542,0,0,0,1,0.0
34,22.0,8.592146149093676,25.63219571525164,24.00590773384957,1.2313304685884014,1.3827728283456249,8.127999211003065,0.042028303110659956,0.7186063827237383,5.0,7.874910592862098,0.2978892809988183,1.972395366709713,31.04666912711059,98.29347640130906,0.1930387915292391,24.846155849863063,0,0,0,2,1.0
22,23.0,8.60696725553144,30.324202444704188,11.571723993946575,0.6697158148441675,1.0147075346501822,7.822375693931569,0.09999999999999999,8.435893198389538,5.0,5.599844517052136,1.777092125464683,1.469556279646691,30.92051926703081,59.182016590062815,0.2289395795254346,16.49663394227605,1,0,0,0,2.0
30,26.0,5.010519215879417,10.438847766330271,2.361402383467776,0.5345255630789303,2.6273167710964263,6.687511234679835,0.09999999999999999,9.048038116271536,5.0,5.273975758263853,1.998432875159576,3.0,29.15266405095792,34.929061784848834,0.3548392189991394,9.623814116934948,0,0,0,1,0.12
29,30.0,9.147937784326253,31.397076042500103,17.87299829498701,0.10783421643953706,2.9388667127477093,7.605133380327594,0.035248747702960895,3.7561456219581335,5.0,6.062500901116892,0.4004512217517009,3.0,29.641377046152844,67.49899807835806,0.1542510441102262,14.26686714553293,1,0,0,0,1.09
23,22.0,8.313322565296778,17.7469305899848,7.299942085648264,0.38541429305775216,1.301858736208161,8.346584980368043,0.03381854142671535,1.7203431824269289,5.0,5.6375779107683535,1.28556028121289,3.0,28.20772789354004,11.47119987125734,0.4457706131895257,8.526985847924138,0,0,0,1,0.0
23,25.0,7.021198648221046,26.2493925465028,7.51286040971914,1.0192239285104276,2.048857310323552,8.160790505742682,0.024780037143352737,8.843403276109361,5.0,7.073058113716378,2.553014027994022,0.3260161544930631,31.878147304074115,12.814423997254067,0.3143558808292548,22.789267476546183,0,0,0,1,0.0
36,29.0,6.60540548543525,32.74801876168178,14.352215462457709,0.8543359405570112,1.942740970038619,7.194709537804673,0.005078014367938144,4.709247784055892,5.0,7.924378577657609,2.8415624806252224,3.0,30.6538343400922,23.69047627079558,0.2090006657393094,25.03215871818633,0,0,0,1,0.0
28,22.0,8.749253822182332,19.2071353958371,7.58352473723898,0.9145779107915457,2.4367153630506606,7.345744244358517,0.0022200324760117407,3.814305452900459,5.0,8.257440924857598,2.6076704923383764,3.0,29.96880854597445,22.76966433811729,0.1642306815017769,19.904651751253777,0,0,0,1,0.0
33,30.0,7.5107680498099345,27.99313944911494,15.051256194437691,1.123094504565319,2.9980752119521625,7.611181234723357,0.08722565288568589,4.052229862552348,5.0,7.946542565124401,2.756832669696466,3.0,29.874421692666964,50.560040854605816,0.2146056835295278,25.07494376223197,0,0,0,0,2.0
22,30.0,5.694356631982585,35.84541121680681,14.470822727380424,0.3168100518804406,0.6084692999928938,7.790504429680876,0.09999999999999999,5.599055474281258,2.6274611496403115,5.750233137792447,2.734544191355142,2.6816507409545274,30.398771786656845,17.08848397417329,0.3361757691219042,23.410025934575387,0,0,0,1,0.0
