Salinity (psu),Temperature (°C),Initial Polyps,End Polyps,Net Increase,Ammonia Nitrogen (mg/L),Oxygen Consumption,pH,Phosphate (mg/L),Nitrate (mg/L),Turbidity (NTU),Dissolved Oxygen (mg/L),Chlorophyll-a concentration (mg/m³),Biological Oxygen Demand (BOD) (mg/L),Sea Surface Temperature (SST) (°C),Total Suspended Solids (TSS) (mg/L),Water Current Speed (m/s),Quality_Index,Suitability,Predicted_Suitability
26,19,6.101126506886576,26.400557652978662,10.903511437529378,0.0410494341848951,0.1305997467661115,8.121222523583036,0.0540595985302373,0.2074396646004343,2.793831168661413,6.3922814834445605,1.8884999268302132,1.4845121079910126,26.22772009653961,95.74685858138233,0.4279372002806383,39.332486717769996,0,0
29,29,8.687828745464135,10.664244264178883,11.677499820139245,0.0306462076829639,1.714832214601699,7.99346988582639,0.1290849677633179,0.4330436052153542,9.451377552689756,7.382722543292461,2.350464317476709,3.0305923440704983,27.977908459907617,23.671544589004565,0.3031189289389908,16.214487082983794,1,0
26,34,7.626198787600801,38.353425662680266,24.841543329783,0.0432824524318384,2.686432077024389,8.064133035753699,0.1303006030459001,0.2607358742759683,4.579562321478831,8.883901319440241,1.9866964612737577,2.2622932327199003,31.23385804138626,39.38534555235002,0.2010484344643699,37.781679532724496,0,0
33,25,5.163228387728343,30.8988181365217,15.068386625502612,0.0629849361539009,0.9327778188786164,8.299925812774681,0.1216148778875694,0.3867901094214193,9.409141066103448,8.932321783812002,0.7166117731541711,4.964341352541437,28.0069664296499,62.43601223604216,0.2071398658117439,20.00336864388612,0,0
24,28,9.342757531601444,24.87111250695673,4.148239151880786,0.058238476334703,1.0504669550987715,8.357644539642125,0.0704238620569864,0.4506736853842593,8.344065272980306,7.318631854705265,1.1867776569106718,2.725725868149953,28.736434756145265,38.523610295401255,0.3689075947969513,21.554332506202986,0,0
22,20,5.323434467575658,37.99381703224925,6.649470601483019,0.0704548736692009,0.4352562707733853,8.177053697350605,0.0747205118930633,0.1865203761184648,9.37948488803016,5.00434807921973,0.1226394140177817,4.479196614368865,31.68700337201276,64.95568571767186,0.1871228114165699,4.4460685497083325,0,0
30,23,9.779122418603762,23.172866957524853,3.710930693349704,0.0797766426476776,1.227029742260598,8.036967111612878,0.1496088727264512,0.422876788160864,7.330161095366781,8.602626203073598,2.1116830634164945,4.586039342455457,27.097842361121952,97.01670090201677,0.3496068053555386,24.6826974897825,0,0
30,26,5.125709791386363,39.41306710811115,15.980482488401108,0.0398800830156562,0.2079429432510545,7.952418610679391,0.0603378007201959,0.402960879332411,3.885152315371375,7.280951858308192,1.0357375987781858,4.3440279988894,27.02293652359359,70.36610439769143,0.017020943171628,26.93514733528309,0,0
37,23,8.472252280653544,25.368542717304557,4.97744432575036,0.0177805615848318,2.76104201915951,8.38928111066169,0.0680662698902409,0.242774919179254,9.15618589528778,6.463985633159743,1.7576078543604856,1.1875929637806713,30.5971655595943,42.63934296570595,0.1690772211018992,23.469933608176643,0,0
34,26,5.411035318558908,13.428573099939385,5.195919140669699,0.0121291116565577,2.052022909561133,8.389811998845815,0.0630026255650132,0.4958079838003468,3.47412060936595,8.316780564063754,2.874510120951942,4.790986926453406,26.942772903007786,94.21776743243814,0.1663315753632947,32.98068840578245,0,0
31,24,9.553382897175698,32.94402917377832,28.34935128107456,0.060881383429784,2.9731715472403346,8.354986168941021,0.0827654963683615,0.2050289485743828,3.704484408140284,6.59932983740082,0.9684534675479964,1.5149702485327077,30.82306109051244,60.90717418310295,0.3769292900893913,36.53021286587113,0,0
28,26,7.322166181127714,30.366931752335216,26.434342020929552,0.0711809569916101,2.660187171767632,8.271401489926692,0.0710175835233923,0.2019213064126782,4.16850392112291,5.136178024801058,2.971689863853223,1.137614510857178,25.668749265531517,21.553515867931,0.1641329868525576,28.24352902084285,0,0
29,29,5.687618874085077,33.189601639167606,14.658424710718249,0.0254498810161093,1.4716727217246428,7.995467726247371,0.0997687959547772,0.4089036658612791,4.433970491892677,8.284288892228075,1.9349123194219424,2.65747843162623,25.77882873116628,54.90829046743854,0.3203302948588906,35.2807705620031,0,0
31,25,6.704078498949233,38.54326086177044,29.60254898380576,0.0210913626032934,1.6070865903360931,8.290200290098579,0.097602070688012,0.2738629272204337,6.115837137048245,7.1834376040790495,0.8020571322279644,1.7785361310314245,31.3092636191394,68.82728004190449,0.3473769570328537,31.543186925472533,0,0
36,25,5.8241233767338105,33.29467907953054,2.005222788778567,0.0143543564067983,0.6526705348998622,8.045275810362703,0.1401505619451303,0.2323179979124173,7.707658883472352,6.352574152896785,1.3666558607616477,1.7367861186529447,28.78568597737705,85.44289292350646,0.3326285166565864,22.539451839151006,0,0
26,24,9.740541600857211,35.719267070825225,19.25998896641236,0.0317967357924809,2.718780833129154,8.246919215079767,0.0819879576667763,0.4061329723738176,2.7075006986840195,7.375189837661702,1.3947859322809355,1.9936224209874196,26.57702224303781,38.56745203447467,0.2126722561812034,40.47270462242376,0,0
27,21,8.198027805888408,36.56859292725319,14.750727793457012,0.0687617263946685,1.0887486247635685,8.06877221830871,0.0980126229014209,0.4829254452765491,2.4319943374483115,7.546121237655934,2.394763462773442,3.1724732207890343,27.510363849162744,76.45191424374545,0.0412145202173198,38.047170200461096,0,0
29,23,8.382131811691961,16.657013823531187,13.618892210231053,0.0555583255093039,2.708587018779298,8.067383280493297,0.1315665540814633,0.2272653081690617,4.882569101532502,8.526177801623728,1.980281919582378,4.945706184574119,28.18522833385396,81.56424274438888,0.4391517226052477,30.267742860960794,0,0
28,20,5.658467192360193,31.439238247261727,22.453789369504385,0.0530545240900467,2.828551728390305,8.337386491838302,0.0562722171414458,0.1878476181917349,8.505147122394693,7.131561313566396,1.752493884263188,2.7295296838251555,25.195803280927517,46.84358142353501,0.4144044200848681,24.17766558778019,0,0
37,26,6.170922234077429,36.44690364822271,5.789952179251953,0.0222970469969137,2.045508172305527,7.87569185777269,0.1315487765580135,0.3709867075737848,6.892612363835209,8.03642559319637,0.5861037151906637,3.567492435181746,27.701165139350763,45.63328664562661,0.1797285113482229,25.257620778661682,0,0
21,27,8.933751675772186,31.939495591098886,7.533898176551644,0.045923292419688,2.026828981118766,7.873970356471448,0.0994754240435703,0.4033634563198819,8.232751547054164,8.052242415052167,2.529496591515984,4.877486710919495,30.39306465687485,95.88133284891688,0.2877413704589593,16.778078759430684,1,0
24,31,9.853831032373916,30.918262571615703,7.054510394987861,0.0600766712025058,1.4129875793553464,7.88847156028494,0.0633760695077002,0.1899623882207289,7.7522667103191,7.657415810637547,2.886146317800125,1.550555992165457,30.748926241003183,92.50131925722948,0.466791572110387,26.857519393715584,0,0
24,28,6.313378212993259,32.57914882215508,9.349176383395406,0.0781282618121344,2.523066651176752,7.817841756776762,0.1385701913540477,0.1306443057044453,5.974160905017309,5.983353350722071,0.2185725827229416,2.6744280371721976,29.891283522177797,30.99393117253389,0.1431020307319273,19.959159287401242,0,0
25,29,6.357843823755199,23.95165744901933,16.70723572588433,0.0240984416449346,2.8886769994565213,7.843039042688945,0.1149228779540963,0.4242065946345488,2.3297443676135963,8.467154392600968,0.3262924248961804,4.400769600781016,29.845258134806198,80.27268829748266,0.3738030811704781,34.936414210275636,0,0
27,30,9.91920156427719,16.103094254082734,26.308740269142117,0.0152711003518928,1.9036165278944568,8.058950597470506,0.0533649723399026,0.3578689144289138,2.388533224474368,5.176842975742803,2.465101536693172,3.4049442318356204,28.76830530481876,23.880046520767596,0.2664523522607758,22.63166439957923,0,0
35,30,6.344794729132355,13.821592480010178,10.326122876637225,0.0363096725627385,1.8596993978818768,8.258161840252809,0.0641109648332649,0.2111467600575576,6.829813740281047,5.978450680278101,1.892009920982752,1.5736824101608935,30.198422227692006,42.10939423779043,0.4431448734291758,22.51004433638928,0,0
20,21,9.457400078117534,25.947321903249797,20.91739666875081,0.0104999457237771,1.6694909207367652,8.195420808659401,0.0679296235260048,0.457306654506831,6.679933989615349,5.276533343269957,1.9746486761768092,1.6977862647637705,26.620619477722396,36.56404349396547,0.3119638851501797,21.69494287215824,0,0
39,30,5.01460516310681,25.31685386228014,3.06641641678094,0.0419711415020088,2.4311936701215857,7.830273342372074,0.0725763074875028,0.3053522585121175,9.976174436493576,5.589457608619645,0.7263572996155596,2.411511393328474,31.649473767398383,65.37710581960164,0.4547432537216766,7.617093938917529,0,0
36,25,5.198829824942848,34.6179627302976,19.3591198164766,0.0330461430738976,1.5757672400053129,7.862737718852605,0.0525139725756314,0.4301285139367335,5.6469320014434645,7.776907264166818,2.2130627387790107,2.502031911049047,25.193829207311428,43.77389239390957,0.3605267136244033,31.343449186093288,0,0
26,29,8.020358385356097,22.137059692120523,21.549556058941995,0.0136737197069809,0.2810883974243799,8.328602450888825,0.1222930672238603,0.4263282093051868,7.9906197088318995,8.570403158910162,1.972559999762348,2.789166159490512,25.976258245656272,45.46535678522714,0.3509761433098901,28.086394906820487,0,0
32,23,9.536900823564237,24.53033278874526,8.017662878828137,0.0415165400670832,1.2134463258220505,8.116497566734957,0.1310364399759437,0.4739195878693998,7.33770633393526,7.534928020230547,2.9586596358290853,4.160663263723798,28.992326983408734,58.56825633554708,0.2973281708255202,21.170012623650056,0,0
23,22,6.194283302009638,10.40103049778187,3.17499405642176,0.0278324095135703,1.3888787772473463,8.294902295637444,0.1296848176772123,0.436369537509384,9.931453532464705,5.889164215318218,0.7202976354868961,4.2085775124099385,30.16484387088844,17.850172495755046,0.320164420954285,7.230525316404666,0,0
25,20,7.252326508289091,29.433226988510263,4.760638446774221,0.0593930713349005,0.3972393546487172,8.356604724899713,0.1403301127388759,0.3437214875826029,3.312245851675115,7.460506330201246,2.3624858144528558,1.0885146976863265,27.485447973154187,46.15385800720061,0.4898242108156497,44.33726445654995,0,0
31,20,8.112598478648726,18.426458955587314,9.119314480456207,0.0187253200294969,0.3469165460126382,8.132895477901984,0.1397528622376864,0.3505942559883029,7.34221781156609,7.4508882077670275,1.2010707909848892,3.9899718235256,29.92696879592992,97.68697559691684,0.3566930474972281,23.02949557093323,0,0
26,32,7.348718814953418,16.238690778681697,10.27310188954926,0.0772990178296547,0.9785409868812436,8.00461210335362,0.0947160504530663,0.4180866346121531,2.474705846451119,5.90231977664438,2.67491533115213,2.778500960246171,30.819735887469555,40.99301994864286,0.0764169929696422,26.64112922119005,0,0
29,18,7.237340706612289,11.259562867287649,16.839169548599777,0.0545137535996816,2.2593312302929203,8.3771189246088,0.0936954861083697,0.4876150505210214,7.2605464462769,8.61862424963532,1.272165150865756,4.779744181461586,25.281728119317428,68.33970423765328,0.4103693898464297,27.571954046840073,0,0
22,34,7.685037441756792,32.292446188941405,6.154089444106471,0.0132940865622013,2.978614090513324,8.185665930035919,0.1020874036634885,0.2779221980235127,4.83215710425609,8.412581266234366,0.7084970909626279,1.2497007347300535,26.278209786575943,86.20806402955355,0.1232372743392228,38.916730224199966,0,0
37,29,9.166585357365062,39.45122027563424,17.633864821795182,0.0390085878402946,2.048952367465549,8.191912313494688,0.1456132856342369,0.1071335160774493,6.353457233850406,8.337111596221822,1.53875291301019,2.5177815475238057,28.7354494186593,15.86547963074863,0.1342699072890538,32.412681549767285,0,0
39,34,9.21962306305862,23.51435714411786,26.358259321135293,0.0755078293381976,2.136254619071021,8.00943145467693,0.1198272593530546,0.3164646236402634,3.2348941591672027,6.235168119202384,1.3496696366178933,4.352530102421444,29.870216738496936,96.68668505769011,0.3348814847789568,20.258814844325357,0,0
27,26,6.4245401076548045,25.401046306747467,12.403302316956482,0.0419941761486043,1.1780082553877358,8.379735435423493,0.0707770629439728,0.1353947582796056,4.007891884185451,6.640655076922549,2.867657385099363,2.252644571448716,30.418146460755565,41.40910972127418,0.3401200872771974,32.986017850766174,0,0
28,21,7.314259775079253,39.67653261873251,19.203200208077067,0.030317857376077,0.1513701667672281,8.28097169158922,0.052028031489458,0.1105534472022153,7.907871777488846,6.390662683035466,0.6966019998360324,3.280413166189211,25.300553084074014,84.86584953262903,0.1635290374874042,19.845473590920538,0,0
26,19,7.192692442687178,16.946453078951464,16.662575649529103,0.0493354677463764,2.139279375848912,8.178250571028812,0.0979415798627101,0.4164788648338793,8.44865732315942,5.465601271321503,1.0038814448532878,3.5936976734831294,27.995903205488137,38.6588229469579,0.3537446907847892,11.9932636644861,1,0
20,21,6.092549171770651,38.27637819030716,10.935457714972951,0.0178354204694352,0.1629302762990707,7.975755122041874,0.1013703865622555,0.2034599448637202,4.234122224327918,5.155583248987305,0.9925989910889816,3.71198015023558,25.855481085097573,66.94936670771848,0.2000859634508873,20.24040532877212,0,0
22,19,6.983984235431582,11.285126653573398,15.15763041694067,0.0526654123703488,1.9304454263742064,8.024124177788577,0.0740262584498931,0.2362620309149197,4.943880617494293,7.898162696243926,0.938118370729944,4.530197257857393,28.018402705112702,98.52317127858986,0.0100860027703824,30.063726199136738,0,0
32,32,5.221938860854272,23.391606707895843,16.0697445511541,0.0497902368031352,0.5744878173534097,8.201981954457993,0.0624697447123603,0.1256338350416265,2.621055081998361,7.580548495742883,1.4587603311254986,1.9384890680251283,28.037830943842067,88.90748768184673,0.0896770048208179,39.39433376369085,0,0
36,19,6.389110363908673,12.100105363991974,7.621587293187001,0.0654395123383996,1.7402502304693257,7.843188491077993,0.1086208166190509,0.1718001041977402,7.707695586931998,6.129464270208229,2.968619776476716,2.0494783411558988,28.487481806985706,24.432931891441665,0.4424829548569054,22.09747319426834,0,0
20,21,9.083410877253591,31.87704228740929,10.820290426548484,0.0790681328131917,1.56134777360374,7.954008354990158,0.1264255674024141,0.4062419273031169,2.0286203568002508,6.1823964999395145,2.6774816234770302,3.816163973242947,31.24981438384268,59.27395898345242,0.1191200657474152,29.7061741124774,0,0
25,23,6.422811508814488,28.252268076400533,24.15947301419532,0.0275611430201277,0.1391895626879294,8.228340560037958,0.149315410359016,0.2974123320930484,2.372332169752545,8.780023132034724,1.05105374813231,1.7087752499361524,30.635668518368625,41.367860390322114,0.0653260660408492,49.80224521561518,0,0
25,24,9.091033343741238,31.199027904027893,27.64207070471556,0.0456759515562632,1.1523108692858002,8.088011105906773,0.1258302617210518,0.4522673850200593,2.0347525422727197,8.950684508933968,1.3263233356173991,2.8570816198558413,29.457045915954744,49.09049664834626,0.3442782969072653,46.16512144699113,0,0
31,27,7.657997323022155,21.23441199904051,12.074234619268385,0.0736205784423302,1.843164385449278,8.041436138888658,0.1293632414255581,0.2588968525867341,7.162556666700934,6.893739612934774,2.041494164519201,1.0801375363088606,31.19785126053472,40.16648162968917,0.2259461567807707,27.8516291260865,0,0
32,29,9.3993133868058,21.08445802094141,10.59522390185251,0.0649632919095989,2.560959000506461,7.890874573440248,0.1116460878228797,0.2074802943017073,5.339097021604372,8.209806981925976,0.1497398740201809,1.5639173479604564,29.749280315532364,40.23633233759618,0.4003295588348457,36.40802398835901,0,0
32,20,7.873897771322076,11.359578368826838,7.46552060801271,0.0441184412170565,2.6770621301259,8.065109420686639,0.1485922658970017,0.2390399257834604,4.380374090746642,7.946743503477462,2.4784456101883787,3.7153855401154456,30.73198472534153,58.829791939895024,0.4321080179372362,34.127017231632294,0,0
34,30,5.148341115323699,20.498348185889192,20.99775272221628,0.0761760154730344,1.5031649130963476,8.26241518245614,0.113995638511457,0.3851087174067618,9.301608082856884,6.189270838048188,2.6514143662045666,3.989846413927016,28.946448106888887,27.27676082108373,0.4245345499197434,7.822896547269398,0,0
35,25,8.377101037735446,37.87865206786178,11.046791646657445,0.0140065685461766,2.2124252131683706,7.958407707643135,0.1360253286399704,0.3220022689337944,3.5424223574128533,5.234250842081913,2.5858809695411487,1.4612761329515074,28.676527761416303,58.36558827100282,0.1633745174064777,28.18499035790302,0,0
30,32,5.224267840117843,21.37679611541347,29.65698709477728,0.0751699033798808,1.0177182719470272,7.803239125310206,0.1445784646240955,0.4616764830209712,5.1149440830512045,5.57022502853976,1.1876577219680549,1.910838201644788,30.06868069940669,35.10688934784709,0.2577175096044004,20.146931253351486,0,0
24,18,7.25298509491567,34.9410311866591,11.11917445779069,0.0135355174667964,1.0923405767001066,8.201102940690589,0.1429858500500561,0.3408675077555533,9.522494407422013,8.353176468003053,1.4397985713562036,1.3956177861482044,25.13782518383026,36.00846138176196,0.3285694499770124,32.03104061306229,0,0
23,20,9.64713347236557,35.269765142498024,13.035809309913589,0.0483113320880279,0.6639442056287098,8.383575962659531,0.0881415343783356,0.2972072833926013,5.416852502696339,7.924855279985124,0.1359261335208919,2.7336513757004672,29.832643001419964,76.48732261320605,0.1677717127692207,35.898525845353525,0,0
22,25,5.826019696689251,21.19723469137701,18.89335749393697,0.072330866360076,1.729649518980394,8.16409593815315,0.0578662058314258,0.4143010895546931,6.437549485176462,7.657339377849111,1.2582465093262971,1.504464282978533,31.541627528830556,12.66342432039422,0.0301386645229788,33.09553468589236,0,0
38,21,6.949361764707721,28.95966041188567,24.44716020935654,0.0283904660492912,1.012236037689359,7.871953115356278,0.0671873702539246,0.479013540293378,2.6426949325559006,5.522595326786593,1.4352377848631444,2.74918406866756,29.99759455878728,44.28511864064264,0.2528755473254903,28.47066731489192,0,0
39,33,8.649301544242391,12.86114806819176,15.146522629677744,0.0430573949261611,0.3446755996716646,7.992439855406804,0.0559223305396607,0.2423383644979882,8.321331095147698,7.559722749802098,2.730225449898588,3.928393023204527,25.25755607008053,46.67809421382805,0.0162809833981409,16.073834532715203,1,0
37,27,9.411292780474238,13.110357422028294,13.834368946090834,0.0327030215395876,2.086517651323218,8.320584968832135,0.060539693482914,0.1999504840661911,5.382070216705905,8.088609325972461,2.692564253896017,3.73355453257367,27.645199485409066,53.65991257463555,0.4758163561157141,30.745853251974296,0,0
34,29,8.35471502371254,11.4597299098514,29.87785934065463,0.0766500741953446,2.1524843020556546,7.939540844554097,0.0684651245893697,0.3464869585176556,8.404120996787867,8.442406999441163,2.9016814858549376,2.121841947407381,30.667069115899004,70.21099222565849,0.4003749865757829,27.50773590245618,0,0
28,31,6.290866270955846,27.430452801253285,2.2938219519184444,0.0676551916327163,1.143978014459268,8.164617542098565,0.0841094316587401,0.2995491284615524,4.030381140447937,5.052925116774473,2.666804456762509,3.69505019698773,31.71025985031094,43.27181044633779,0.1040847904965613,16.536761663218847,1,0
36,31,8.373039264581081,22.78212932878291,27.061828087834883,0.0596301057928465,0.3224978584224661,8.0416027249524,0.1043539646575075,0.4956742299459133,5.37983000449128,7.73790040751391,0.1237820573401722,4.710848523598308,27.59114348945464,29.182339387580956,0.1509101569570449,21.840477313117542,0,0
34,22,8.592146149093676,25.632195715251637,24.005907733849572,0.0674414252526903,1.3827728283456249,8.288044136138808,0.0710927336106511,0.1297326205441383,9.791022136349117,7.827491382173754,0.2978892809988183,2.3164766147904263,31.04666912711059,98.29347640130906,0.1930387915292391,24.846155849863063,0,0
20,22,9.770165637925205,20.506089732721907,19.302083675696345,0.0374586929066483,2.039145566203889,8.245698765879414,0.1172522404238139,0.4909476243110543,2.477004195098151,7.542485458928019,0.8905234305019576,3.28575460592807,25.86300479528235,11.801322385563951,0.3940239551426072,37.775997629257134,0,0
22,23,8.60696725553144,30.324202444704188,11.571723993946575,0.0413286298574243,1.0147075346501822,8.196954639575559,0.1204259074502419,0.437434778237416,8.499649419351234,5.59339145167589,1.777092125464683,1.9820072441098875,30.92051926703081,59.182016590062815,0.2289395795254346,16.49663394227605,1,0
35,30,9.314402514562062,32.75505642749172,26.468498754588516,0.0611001204756603,2.0795379113657857,7.94180195416125,0.1058622336866189,0.1713000575831853,4.405512541016882,8.06448700538052,2.131780073381863,3.606315711921008,27.269749269470307,40.75321411982784,0.433407002809299,30.88456953603283,0,0
30,26,5.010519215879417,10.438847766330271,2.3614023834677758,0.03504283343056,2.6273167710964263,7.85871420162987,0.140361786979871,0.4618421012451478,6.405946247128577,5.273390472758765,1.998432875159576,4.329047082689923,29.15266405095792,34.929061784848834,0.3548392189991394,9.623814116934948,0,0
31,32,8.587860623657972,16.217268993066348,8.347338258097864,0.0144730659433861,0.7887095228503794,8.14569559789558,0.061099481392181,0.2362667283286978,4.320738119605983,8.305595094978534,0.2422692654850653,2.837274020394528,28.772734835494948,40.21357517829419,0.021225929346668,35.08253938361629,0,0
29,31,9.147937784326253,31.397076042500103,17.87299829498701,0.015203422622025,2.9388667127477093,8.13220670012366,0.0677121457602419,0.2508447938137778,6.907563780543922,6.047716979392916,0.4004512217517009,3.7180292997135296,29.641377046152844,67.49899807835806,0.1542510441102262,14.26686714553293,1,0
35,24,5.202793687723407,21.598605179015024,11.843183281391545,0.0180753960913992,1.2204675976967403,7.913031005600923,0.0928664824389484,0.4625565929448637,4.830422645151804,7.75540744920266,0.4729017575006928,3.607541695531981,30.183252556613112,27.164440920681542,0.2834162342977917,29.887437635052088,0,0
27,19,9.357988636441153,29.87451840824825,19.09056986891317,0.0708776926340564,0.8750501869264791,7.833748016589103,0.0626712735234238,0.3120462260141261,4.668919127821452,8.694757364087481,0.3651016926321042,1.154662247390358,28.08616768333006,92.15746404921552,0.4638252815941793,45.64486793924409,0,0
25,24,6.28347114155023,20.408879792036757,2.675085415442671,0.0430558498029343,1.3223824292798425,7.848425072516392,0.1066296143724087,0.1551051717594078,2.303506503487484,6.359308098693796,0.6168798274810345,1.7336651807031056,31.218175755043927,51.950307244552825,0.0599946483743302,36.574760924576516,0,0
31,23,8.326460509890277,21.722654569889112,5.260850053487951,0.0599017658541315,0.3737526801211915,8.39566259190764,0.0898400466609424,0.2476224637367216,3.1756832472304923,7.011576311761677,2.096614594803522,4.574120007272519,30.66648895093093,39.30191498343956,0.3045696434784228,29.65263500986971,0,0
23,19,8.313322565296778,17.7469305899848,7.299942085648264,0.0281097663190944,1.301858736208161,8.353192485579104,0.0669989813017637,0.1696736752272067,9.98621943098597,5.630445396251472,1.28556028121289,4.121758559644709,28.20772789354004,11.47119987125734,0.4457706131895257,8.526985847924138,0,0
37,22,7.981607594301842,22.99489333945499,23.059603587219996,0.0655927641722028,2.710905494766024,8.376341121794061,0.1107959350832342,0.3781096531777668,4.294500998187894,7.972007674083792,0.6800471576708969,2.224594603674299,28.44579484465261,41.9773240901107,0.1911543337845498,39.61020537677619,0,0
24,22,7.747918283610717,33.22908048833786,27.35508746200923,0.0537651287522006,2.0279721730771856,7.885592610883897,0.1075785210889411,0.2375414302170317,5.21956110754874,8.667499315695277,2.922512439736884,1.990843887116188,31.28911873900928,40.4388918990761,0.0918805503152207,40.26716121183091,0,0
28,18,9.501606340371357,35.577548648150284,25.39043084795889,0.0756347845970531,0.4051367101906922,8.105449097139882,0.0663624000210233,0.3775522754833289,7.916027639248662,8.40321040659805,1.1149928162870932,2.53720075024208,26.33315108925263,40.33642258815249,0.0156340064746759,32.02645834479304,0,0
23,25,7.021198648221046,26.2493925465028,7.51286040971914,0.0575793345003783,2.048857310323552,8.29781741065024,0.0624919810740633,0.4536829407317274,9.748108455065584,7.040077518912127,2.553014027994022,1.2213679942018114,31.878147304074115,12.814423997254067,0.3143558808292548,22.789267476546183,0,0
36,29,6.60540548543525,32.74801876168178,14.352215462457709,0.0499127142228285,1.942740970038619,8.009882012706948,0.0526676762608872,0.2888466976932964,5.643769365834941,7.876068618047739,2.8415624806252224,4.239486476165311,30.6538343400922,23.69047627079558,0.2090006657393094,25.03215871818633,0,0
28,21,8.749253822182332,19.2071353958371,7.58352473723898,0.0527137206290084,2.4367153630506606,8.05489711990614,0.0512425593793932,0.2531637312719142,8.636179322306997,8.203133653495572,2.6076704923383764,4.936701940460309,29.96880854597445,22.76966433811729,0.1642306815017769,19.904651751253777,0,0
32,28,8.232250450623035,21.58635978451092,3.907052692258631,0.0116828866156506,1.3009813922793854,8.171740934867195,0.1231221109873246,0.4519408192154864,3.817197974170616,6.751723055389483,0.4482630490574985,2.181127881931799,30.04469226274392,25.03662907167984,0.3774212489862578,31.751747759729565,0,0
35,27,9.440195321800587,27.655148054769665,8.10888122861165,0.0473897787294988,2.1238067465212183,8.205319421172034,0.1371985096244957,0.2298645068740776,2.0642549110049835,8.36991215280626,0.1164227015248104,1.7907915541743225,27.953338893535243,97.67570577928272,0.0969320844531057,46.74606132610306,0,0
32,20,7.993462011595486,15.561183372475345,28.190588516599284,0.0581836888082595,0.8779260408747012,8.266399508449316,0.0598057848562457,0.2584942098149214,5.936653643107321,7.38656562157494,0.2501719874348955,2.45625148718664,30.917016756140907,66.54309344290039,0.0165930762934887,32.592073393412264,0,0
33,31,7.5107680498099345,27.99313944911494,15.051256194437691,0.0624088934907408,2.9980752119521625,8.134009231609053,0.0936301423833017,0.2626502070199935,6.250886653562135,7.8978335080373565,2.756832669696466,3.667878118192825,29.874421692666964,50.560040854605816,0.2146056835295278,25.074943762231975,0,0
22,33,5.694356631982585,35.84541121680681,14.470822727380424,0.0249199483519755,0.6084692999928938,8.187455575356784,0.1462302983174276,0.3243249367110069,3.610002916409357,5.74107208861035,2.734544191355142,2.7882462221632944,30.398771786656845,17.08848397417329,0.3361757691219042,23.410025934575387,0,0
25,27,5.578688033393527,36.05918919470277,2.407880333035809,0.0707024148115946,0.1293318518164238,7.808110363019832,0.1334138660523585,0.1913635846269754,4.277395135574541,8.857351072844022,0.7548907245156979,4.736239280337944,30.547411955161856,70.2695045469589,0.2582333611298951,31.758675745753635,0,0
38,29,5.859242406635473,32.37260137228378,26.25618820750108,0.0265700714091408,2.350029639677967,8.390948859610143,0.1262571112791553,0.2182409110016885,5.76277806970507,7.614542090870916,2.869581960571186,1.4096024638515958,25.389485408814167,70.40675099432634,0.2226498820817107,34.70070021760698,0,0
24,26,8.18938546331817,26.73782335452102,6.609595991242725,0.0717830820262072,1.3956726618738131,7.845596103789499,0.1333377624431663,0.3821450763586728,4.538832668802053,5.075489018362421,1.5404477761206117,1.52610089554284,30.60690107939315,98.12588474800526,0.1623913784450147,23.359594955205978,0,0
34,18,8.704906251372893,27.540042704974745,13.62349830697219,0.0167885133761266,1.397750718650242,8.207272933356148,0.0848026963188719,0.3052862967118208,6.981008218895355,5.509277049021165,1.241375678422698,3.7049567412004434,26.815688147267725,57.87753927552575,0.4588638513417453,16.660531344122113,1,0
21,22,7.649957614632093,14.00951744231554,2.401265364276035,0.0138994785280671,2.8695664668738385,7.90564957981903,0.1392152916869961,0.3343590413411027,7.222078047809003,8.128137079539677,1.501421212729411,1.9230735599214173,29.0737886525827,29.26761890523947,0.2093331165308466,32.43827861126943,0,0
29,25,9.145088662727456,23.315775652639037,15.393393486775564,0.0190456660071924,2.766941233281415,8.230031151460585,0.0970473319677156,0.1718434955309211,8.155166214726417,8.871877782081018,2.391625708500638,4.164119508047005,28.105975986532904,66.27553757916384,0.1421274522034097,26.43985025855647,0,0
37,28,9.956316133668166,23.52328851659092,2.5885909883340803,0.0140418755626925,1.0024647396316266,8.223594241777196,0.102780736355883,0.3940092792712683,3.253674366103353,6.280221420221913,1.4841051343463825,3.3654325693054123,25.15427442567344,56.16367190121546,0.0578539276369393,27.13270104927753,0,0
24,18,8.474411868379796,22.93260587869868,25.095905489638906,0.014133510112079,2.560598408807845,7.961780639531522,0.1343302966152161,0.1453894550509756,6.795427136883348,6.44346640792055,1.3519225923587057,2.9147471899223647,30.78987669595157,53.02962515079972,0.4142948157909431,24.03330703088846,0,0
20,28,7.662463497185733,26.48027934708273,24.05678127246636,0.0290164933954558,2.727455306028653,8.192862428161254,0.086177000577298,0.3186717999555147,2.460574922422377,5.069872521116011,0.8308164465130102,2.6243051694681334,29.25374293042107,70.63665168192003,0.0263159139469342,25.850794689162512,0,0
37,32,5.421961902722712,29.102851511329813,25.442642110210905,0.0306795425419635,1.9253287622395916,7.916728781819946,0.1126174073793894,0.1200143345739027,5.0646422506654805,8.009888060214953,0.3256880474477812,1.128649899908201,31.61046458430225,98.82955697089356,0.3774394627530003,36.94225883281768,0,0
